Bands,C,Gamma,Kernel,Train_Score,Test_Score,Train_Kappa,Test_Kappa,DR_Train_Score,DR_Test_Score,DR_Train_Kappa,DR_Test_Kappa
19,100,0.1,rbf,0.9279679412255802,0.6262177538773284,0.9041133185429286,0.5473246773171254,0.8589413925530138,0.8346192814277921,0.8093227474267133,0.7734713543208661
19,100,0.1,poly,0.9363165803973952,0.4835164835164835,0.9153706115526777,0.40202168916763226,0.8541993655034229,0.828929935312914,0.8023814665240605,0.7656810337919291
19,100,0.05,rbf,0.9199198530639505,0.6479619671109033,0.8931580052457542,0.5714973076715266,0.8473868759392219,0.8258124853869535,0.792794890188309,0.7608861368142781
19,100,0.05,poly,0.926398397061279,0.5117294053464266,0.9020277441745284,0.43207492713663587,0.8114543329437301,0.8006390772348219,0.740432796437864,0.7222884364289816
19,100,0.005,rbf,0.8854900651193855,0.7862208713272543,0.8452265540154882,0.7231914579138179,0.8058774419769578,0.7950276673680929,0.7329602726797146,0.7151458429955648
19,100,0.005,poly,0.7704124227750877,0.7825578676642506,0.6820682166302487,0.69379914025436,0.5868425446652196,0.5918478684436131,0.3846252766411634,0.3849775551319191
19,100,scale,rbf,0.9327099682751712,0.6146831891512743,0.9105505148954871,0.5350704258054166,0.8942728335281349,0.8502844673057439,0.8586271383153692,0.797122252062382
19,100,scale,poly,0.9445650358991484,0.46091497155326944,0.9264252105086984,0.37017415305278634,0.903790282184004,0.8046917621385706,0.8715289377203279,0.7432546496663475
19,500,0.5,rbf,0.9617298380364001,0.5160158989946224,0.949275728397526,0.42683070310158566,0.8976790783102354,0.8491154235835087,0.8632477172078641,0.7962699282615676
19,500,0.5,poly,0.9731173818667557,0.3684825812485387,0.9644345721018727,0.2662365334080561,0.9040908331941894,0.8045358896422726,0.8719419983199903,0.7431363584861255
19,500,0.1,rbf,0.9370846552012022,0.5517886368950199,0.916413654080184,0.4710980498748307,0.874503255969277,0.839451328813031,0.8312328963178264,0.7814954807260873
19,500,0.1,poly,0.9456336617131408,0.45686228664952067,0.9278633666868917,0.36418315384165345,0.8696610452496243,0.8367235601278155,0.8243634497706326,0.7779306479489052
19,500,0.05,rbf,0.9300717982968776,0.5646481178396072,0.9069907484148962,0.4843961455482305,0.8605443312740023,0.8348530901722391,0.8116868487074373,0.7742812448409037
19,500,0.05,poly,0.9346468525630323,0.48655599719429504,0.9131270931208106,0.4049822822173199,0.847520454165971,0.8244875691684203,0.7927612869986019,0.7590741274440922
19,500,0.005,rbf,0.9017198196693939,0.679292338866807,0.8680861905799779,0.6040332738080949,0.8258473868759392,0.8036006546644845,0.7619290729780979,0.7287451302511404
19,500,0.005,poly,0.8485222908665887,0.8182526693164991,0.7929403932247643,0.7503547479178321,0.6348973117381866,0.6413373860182371,0.46410170450602506,0.46722960034953653
19,500,scale,rbf,0.9434296209717816,0.5534252981061492,0.9248801489910619,0.4694819205330255,0.9061946902654867,0.845374483672356,0.8747676297656275,0.7916241204781348
19,500,scale,poly,0.9555852396059442,0.3953705868599486,0.9411131303855409,0.2984362589611339,0.9133077308398732,0.7563712882861819,0.8844422506483078,0.6844215776876252
