Class,Iteration,Minimum fractal Diff,Band with Min Diff,New Shape,New X1
4,2,3.7331560377440454e-05,81,"(198,)",0.5667246489523392
4,3,9.498373467753396e-06,114,"(197,)",0.566734147325807
4,4,1.6640795079903015e-05,126,"(196,)",0.566717506530727
4,5,3.838829070601513e-05,41,"(195,)",0.566679118240021
4,6,8.650569296453359e-05,155,"(194,)",0.5667656239329856
4,7,2.237782061043081e-05,153,"(193,)",0.5667432461123751
4,8,1.7857550061894933e-05,155,"(192,)",0.5667253885623132
4,9,1.452124757872486e-05,190,"(191,)",0.566739909809892
4,10,0.00010211561273110181,106,"(190,)",0.5666377941971609
4,11,5.116836321816809e-05,154,"(189,)",0.5665866258339427
4,12,0.00016228331428569387,187,"(188,)",0.5667489091482284
4,13,0.00037940054921359323,153,"(187,)",0.5663695085990148
4,14,0.00011360805068549862,137,"(186,)",0.5664831166497003
4,15,0.0005084116994501509,124,"(185,)",0.5659747049502502
4,16,1.3851478692372687e-05,39,"(184,)",0.5659885564289425
4,17,4.319078190073711e-05,113,"(183,)",0.5659453656470418
4,18,9.716458557851304e-06,25,"(182,)",0.5659356491884839
4,19,0.000522059704071598,72,"(181,)",0.5654135894844123
4,20,0.00018013860198051734,108,"(180,)",0.5652334508824318
4,21,0.0003179619265448741,87,"(179,)",0.564915488955887
4,22,0.0008536483998385913,90,"(178,)",0.5640618405560484
4,23,0.00014989180164914906,79,"(177,)",0.5639119487543992
4,24,0.000744987250338558,143,"(176,)",0.5646569360047378
4,25,0.0005092826645660686,142,"(175,)",0.5641476533401717
4,26,0.0012754163061470258,101,"(174,)",0.5628722370340247
4,27,0.0012174631877910347,114,"(173,)",0.5616547738462336
4,28,0.0008101331642641485,80,"(172,)",0.5608446406819695
4,29,0.0006693268525495011,112,"(171,)",0.56017531382942
4,30,0.0008729939914295937,137,"(170,)",0.5610483078208496
4,31,0.0010658122819516835,137,"(169,)",0.5621141201028013
4,32,0.0015324469355209036,1,"(168,)",0.5605816731672804
4,33,0.0017018330071626453,5,"(167,)",0.5588798401601177
4,34,0.0016707948683416518,135,"(166,)",0.5605506350284594
4,35,0.0014919072995113192,27,"(165,)",0.559058727728948
4,36,0.0005341858054542792,80,"(164,)",0.5585245419234938
4,37,0.0019098993150257204,128,"(163,)",0.5604344412385195
4,38,0.0020107215286047087,19,"(162,)",0.5584237197099148
4,39,0.0017103315368238725,23,"(161,)",0.5567133881730909
4,40,0.0011766197516770438,0,"(160,)",0.5555367684214139
4,41,0.0015624615477214387,32,"(159,)",0.5539743068736924
4,42,0.001709884597351885,113,"(158,)",0.5556841914710443
4,43,0.0017217640803074419,130,"(157,)",0.5574059555513518
4,44,0.0019405384882227317,76,"(156,)",0.555465417063129
4,45,0.001334573422669516,93,"(155,)",0.5541308436404595
4,46,0.0012080242282442866,73,"(154,)",0.5529228194122152
4,47,0.001668547327849157,77,"(153,)",0.5512542720843661
4,48,0.0016211968256168996,74,"(152,)",0.5496330752587492
4,49,0.0009392012792801552,76,"(151,)",0.548693873979469
4,50,0.0014566420420660808,19,"(150,)",0.5472372319374029
4,51,0.0012321795116011502,49,"(149,)",0.5460050524258018
4,52,0.001839942457332655,73,"(148,)",0.5441651099684691
4,53,0.0009044846225881864,69,"(147,)",0.5432606253458809
4,54,0.0017739769237312686,70,"(146,)",0.5414866484221497
4,55,0.00140602806740453,20,"(145,)",0.5400806203547451
4,56,0.0017086905014529474,68,"(144,)",0.5383719298532922
4,57,0.0017263411224400782,20,"(143,)",0.5366455887308521
4,58,0.0010751760525222753,66,"(142,)",0.5355704126783298
4,59,0.001367145366969913,21,"(141,)",0.5342032673113599
4,60,0.0010637004806306471,65,"(140,)",0.5331395668307293
4,61,0.001323017500274526,21,"(139,)",0.5318165493304547
4,62,0.0010305057810595653,20,"(138,)",0.5307860435493952
4,63,0.0015531370535571964,40,"(137,)",0.529232906495838
4,64,0.0020923660844015535,80,"(136,)",0.5271405404114364
4,65,0.0017986831546232818,40,"(135,)",0.5253418572568131
4,66,0.0022968795544953124,41,"(134,)",0.5230449777023178
4,67,0.0015286150105426888,75,"(133,)",0.5215163626917751
4,68,0.002301140863574025,60,"(132,)",0.5192152218282011
4,69,0.002348904689900677,78,"(131,)",0.5168663171383004
4,70,0.001996488560918497,75,"(130,)",0.514869828577382
4,71,0.00213698446125965,60,"(129,)",0.5127328441161223
4,72,0.0021099980045379274,54,"(128,)",0.5106228461115844
4,73,0.0024584611460592987,98,"(127,)",0.5130813072576437
4,74,0.001983825711937337,9,"(126,)",0.5110974815457063
4,75,0.0030599103140253048,99,"(125,)",0.5141573918597316
4,76,0.002569105417250084,37,"(124,)",0.5115882864424816
4,77,0.0026657260380847925,46,"(123,)",0.5089225604043968
4,78,0.002024570696095407,14,"(122,)",0.5068979897083014
4,79,0.0026978254979331817,36,"(121,)",0.502529580921343
4,80,0.002876007399708169,42,"(120,)",0.49965357352163486
4,81,0.00285071991276703,66,"(119,)",0.49680285360886783
4,82,0.0006242079189545668,18,"(118,)",0.49312982667647987
4,83,0.0011692806653954002,41,"(117,)",0.49196054601108447
4,84,0.0030322643773151303,15,"(116,)",0.48718009393051276
4,85,0.0025994444345324164,49,"(115,)",0.48458064949598034
4,86,0.002869872715724142,34,"(114,)",0.4817107767802562
4,87,0.0028357887468975496,61,"(113,)",0.47887498803335865
4,88,0.003230693838733645,46,"(112,)",0.475644294194625
4,89,0.0032234234188646127,43,"(111,)",0.4724208707757604
4,90,0.0033850680898573904,39,"(110,)",0.469035802685903
4,91,0.0032723580015319165,82,"(109,)",0.4723081606874349
4,92,0.0019216444314866798,78,"(108,)",0.4767259800946918
4,93,0.0030261084870894517,14,"(107,)",0.47369987160760235
4,94,0.003586376633704258,80,"(106,)",0.4772862482413066
4,95,0.003474230084661467,12,"(105,)",0.47381201815664514
4,96,0.0037571229350540913,14,"(104,)",0.47005489522159105
4,97,0.002021709196070254,33,"(103,)",0.4680331860255208
4,98,0.0032333225496405382,37,"(102,)",0.4616764939113073
4,99,0.003373827277020236,33,"(101,)",0.45830266663428704
4,100,0.0034613016572169197,14,"(100,)",0.4548413649770701
4,101,0.0034124448522342976,30,"(99,)",0.4514289201248358
4,102,0.003704663506488126,12,"(98,)",0.4477242566183477
4,103,0.003549117876147534,12,"(97,)",0.44417513874220016
4,104,0.003662878681103987,1,"(96,)",0.4405122600610962
4,105,0.0035190887557040584,30,"(95,)",0.4369931713053921
4,106,0.003690794779879436,69,"(94,)",0.44068396608527155
4,107,0.0038106456642901243,46,"(93,)",0.4368733204209814
4,108,0.004138715825907524,45,"(92,)",0.4327346045950739
4,109,0.004553339691895086,29,"(91,)",0.4281812649031788
4,110,0.00480540244551958,65,"(90,)",0.4329866673486984
4,111,0.0048330625574743435,18,"(89,)",0.42815360479122405
4,112,0.004773711100964806,3,"(88,)",0.42337989369025925
4,113,0.004611683487020624,41,"(87,)",0.4187682102032386
4,114,0.005284378372424792,24,"(86,)",0.41348383183081383
4,115,0.0048313350966153745,4,"(85,)",0.40865249673419846
4,116,0.0031904428242883753,54,"(84,)",0.41184293955848683
4,117,0.001793502766260835,18,"(83,)",0.41440916998148347
4,118,0.002986425540621007,18,"(82,)",0.4037801549471261
4,119,0.004201560550118499,37,"(81,)",0.3995785943970076
4,120,0.0006529585239120617,67,"(80,)",0.40793791448294126
4,121,0.001549985492294459,41,"(79,)",0.4094878999752357
4,122,0.002370476620027262,70,"(78,)",0.40242018043745337
4,123,0.0010712133088890963,1,"(77,)",0.39515716954763425
4,124,0.00021617850740673905,28,"(76,)",0.395373348055041
4,125,0.004933273316737652,0,"(75,)",0.3991861058171
4,126,0.0012183953110443402,53,"(74,)",0.39796771050605567
4,127,0.0028330387974975224,19,"(73,)",0.4008007493035532
4,128,0.003734464957442285,4,"(72,)",0.3951346720023472
4,129,0.005466243817538574,39,"(71,)",0.3896684281848086
4,130,0.00564502339455597,49,"(70,)",0.41024861842606125
4,131,0.0056914374985180816,22,"(69,)",0.40455718092754317
4,132,0.0035533374233945314,25,"(68,)",0.40100384350414864
4,133,0.0009032257605712801,36,"(67,)",0.41428467142043984
4,134,0.0041042590222741815,12,"(66,)",0.38887241460754446
4,135,0.0009186072193115291,31,"(65,)",0.38795380738823293
4,136,0.0010152392153194856,18,"(64,)",0.3762357960359221
4,137,0.003593304394806207,45,"(63,)",0.3798291004307283
4,138,0.00016144957170488583,38,"(62,)",0.3854580638788939
4,139,0.00047349137456786927,33,"(61,)",0.39696434097284505
4,140,0.0023161170013902277,19,"(60,)",0.3946482239714548
4,141,0.0008781700013530958,34,"(59,)",0.39377005397010173
4,142,0.0002461265614497332,20,"(58,)",0.4051897590334572
4,143,0.002052403332895636,10,"(57,)",0.40724216236635286
4,144,0.0025644360508625397,45,"(56,)",0.39343747101297905
4,145,0.007034371595146527,16,"(55,)",0.40058048887134856
4,146,2.935343452675765e-05,35,"(54,)",0.4116996350205791
4,147,0.0004612783286583322,38,"(53,)",0.4232081700684151
4,148,0.003279904730650318,6,"(52,)",0.4199282653377648
4,149,0.006953383793812107,6,"(51,)",0.4077445801861355
4,150,0.00016160483237148693,18,"(50,)",0.4185457251625566
4,151,0.0030001129437376983,19,"(49,)",0.4155456122188189
4,152,0.0069394467780473645,43,"(48,)",0.393314052931012
4,153,0.007299812737769917,3,"(47,)",0.3924869073803249
4,154,0.005378719044107971,12,"(46,)",0.3871081883362169
4,155,0.002817991515709828,44,"(45,)",0.3850143645028546
4,156,0.005503052156334176,38,"(44,)",0.4017889622634552
4,157,0.0045942894010789215,35,"(43,)",0.41665870021928353
4,158,0.0069148783458125584,24,"(42,)",0.44276606762409965
4,159,0.001104261184255051,26,"(41,)",0.4438703288083547
4,160,0.007938294920443734,8,"(40,)",0.44861118960656426
4,161,0.010396369325726407,10,"(39,)",0.43821482028083786
4,162,0.010603988356667648,3,"(38,)",0.4276108319241702
4,163,0.0038039064224588692,26,"(37,)",0.4314147383466291
4,164,0.0008242430013035706,25,"(36,)",0.44319827033795606
4,165,0.00110736738410111,7,"(35,)",0.44209090295385495
4,166,0.0010302557560136205,25,"(34,)",0.44312115870986857
4,167,0.01085758984284424,18,"(33,)",0.44932543815202763
4,168,0.006522235293961731,28,"(32,)",0.4116741172750287
4,169,0.0010796675128160182,26,"(31,)",0.49416403552724164
4,170,0.001975859188598994,13,"(30,)",0.4420701631467605
4,171,0.012607704000407671,12,"(29,)",0.4546778671471682
4,172,0.003363389310936271,1,"(28,)",0.4513144778362319
4,173,0.0027719820685419005,1,"(27,)",0.4333010264878242
4,174,0.0017204244345370712,9,"(26,)",0.4165696829227207
4,175,0.0037592576631282903,5,"(25,)",0.4323426157195348
4,176,0.0009181570808651784,8,"(24,)",0.3928421147339945
4,177,0.0028298941178598325,1,"(23,)",0.37518064538906176
4,178,0.014270590605940825,8,"(22,)",0.3469325117517237
4,179,0.011840553256723618,12,"(21,)",0.36306801152795865
4,180,0.0009724084117174736,15,"(20,)",0.3909449336001065
4,181,0.010826980579651313,3,"(19,)",0.3801179530204552
4,182,0.00492132328161593,8,"(18,)",0.41798885143242787
4,183,0.014319078181277645,2,"(17,)",0.39674291182147625
4,184,0.003373451192676291,10,"(16,)",0.311556778182075
4,185,0.0008489439774991836,0,"(15,)",0.3101122275225411
4,186,0.011101650913234395,5,"(14,)",0.353808287565023
4,187,0.002003498820426497,0,"(13,)",0.2682125371971859
4,188,0.003548751056785371,4,"(12,)",0.26932743802345976
4,189,0.005720984553525099,5,"(11,)",0.2656731625554669
4,190,0.02018399345558508,4,"(10,)",0.2731121466861731
4,191,0.035223001714437985,5,"(9,)",0.29257227013488185
4,192,0.008069060593714317,2,"(8,)",0.2921728564272773
4,193,0.030800429418250064,1,"(7,)",0.26137242700902724
4,194,0.008510322384238322,0,"(6,)",0.26988274939326556
 , , , , , 
5,0,9.032744417492022e-06,30,"(200,)",0.4780965764953784
5,1,0.0003306976962283992,118,"(199,)",0.47776587879915
5,2,0.0003254236058730098,25,"(198,)",0.477440455193277
5,3,0.00034517011609352943,90,"(197,)",0.47709528507718346
5,4,3.836642424315251e-07,54,"(196,)",0.4770956687414259
5,5,4.354853065091646e-05,24,"(195,)",0.477052120210775
5,6,0.0003010390259526319,77,"(194,)",0.47675108118482235
5,7,1.3450112485435817e-06,113,"(193,)",0.4767524261960709
5,8,0.0003595572232578115,104,"(192,)",0.4763928689728131
5,9,0.00024861559114369713,81,"(191,)",0.4761442533816694
5,10,1.9128153428971117e-06,120,"(190,)",0.4761423405663265
5,11,0.0003215076458660815,107,"(189,)",0.4758208329204604
5,12,0.0005036731089760327,23,"(188,)",0.47531715981148437
5,13,0.0002967540560323556,83,"(187,)",0.475020405755452
5,14,0.000660329020521544,2,"(186,)",0.47436007673493047
5,15,0.0006766177316597788,84,"(185,)",0.4736834590032707
5,16,0.0005557520168923968,10,"(184,)",0.4731277069863783
5,17,0.0011678973883292865,76,"(183,)",0.471959809598049
5,18,0.0007819641231194274,80,"(182,)",0.4711778454749296
5,19,0.001147125436988361,76,"(181,)",0.4700307200379412
5,20,0.0005442969927889063,82,"(180,)",0.4694864230451523
5,21,0.000910781019154816,109,"(179,)",0.4685756420259975
5,22,0.0010343726776378404,140,"(178,)",0.46961001470363534
5,23,0.0004849334985116971,47,"(177,)",0.46912508120512364
5,24,0.001171275572460495,14,"(176,)",0.46795380563266314
5,25,0.0012807676573802773,117,"(175,)",0.4692345732900434
5,26,0.0009478181640786287,134,"(174,)",0.4682867551259648
5,27,7.996686357353289e-05,147,"(173,)",0.47370273525525286
5,28,0.0007945461850563107,69,"(172,)",0.47819871548843895
5,29,0.0006833381736814914,73,"(171,)",0.47751537731475746
5,30,0.0011051525318023225,65,"(170,)",0.47641022478295514
5,31,0.0006014242757325095,65,"(169,)",0.47580880050722263
5,32,0.0012570728017214927,23,"(168,)",0.47455172770550114
5,33,0.0009010074870400842,23,"(167,)",0.47365072021846105
5,34,0.001299099823710459,71,"(166,)",0.4723516203947506
5,35,0.0008122430923826474,23,"(165,)",0.47153937730236795
5,36,0.0014198764813879161,70,"(164,)",0.47011950082098003
5,37,0.0005413700074591854,64,"(163,)",0.46423545639746894
5,38,0.0006808095652870438,67,"(162,)",0.4635546468321819
5,39,0.0012260609222037866,20,"(161,)",0.4623285859099781
5,40,0.0004774523943872899,64,"(160,)",0.4618511335155908
5,41,0.0005105780867021292,20,"(159,)",0.4613405554288887
5,42,0.0006287167321362142,45,"(158,)",0.4607118386967525
5,43,0.0007752813562221794,64,"(157,)",0.4599365573405303
5,44,0.0004998731786559629,61,"(156,)",0.45560568160014475
5,45,0.00046729427377156796,62,"(155,)",0.4551383873263732
5,46,0.0003925739554079821,61,"(154,)",0.4547458133709652
5,47,0.000720536851064324,20,"(153,)",0.4540252765199009
5,48,0.0009749505180952633,0,"(152,)",0.4530503260018056
5,49,0.0006937804457714525,108,"(151,)",0.45374410644757707
5,50,0.0008247760978888352,43,"(150,)",0.45775528853609865
5,51,0.0013628924004890908,75,"(149,)",0.45639239613560956
5,52,0.0012344849206791242,58,"(148,)",0.45515791121493043
5,53,0.00020989682879118954,75,"(147,)",0.45494801438613924
5,54,0.0015476722657512543,78,"(146,)",0.4517439135834192
5,55,0.0018746080867440562,44,"(145,)",0.44986930549667514
5,56,0.001543986744027781,14,"(144,)",0.44832531875264736
5,57,0.0020047206945031926,8,"(143,)",0.44632059805814417
5,58,0.001887990302118947,19,"(142,)",0.4444326077560252
5,59,0.0013235440482411986,44,"(141,)",0.44130142670530625
5,60,0.0011896230146615228,0,"(140,)",0.44011180369064473
5,61,0.0017650393049966073,15,"(139,)",0.4383467643856481
5,62,0.0007131062628247808,31,"(138,)",0.43459011249484714
5,63,0.00023637484550681487,73,"(137,)",0.4303795522028441
5,64,0.0014421342716009478,34,"(136,)",0.4289374179312431
5,65,0.0018488710843712064,35,"(135,)",0.4270885468468719
5,66,0.000290983820700641,43,"(134,)",0.42346801962690306
5,67,0.0004620449211071853,11,"(133,)",0.4198454983127458
5,68,0.0014644856126800332,13,"(132,)",0.4183810127000658
5,69,0.0019386121870142436,11,"(131,)",0.41644240051305154
5,70,0.0022249187871589693,17,"(130,)",0.41421748172589257
5,71,0.0020664816078492243,7,"(129,)",0.41215100011804334
5,72,0.0018179512293375888,36,"(128,)",0.41033304888870575
5,73,0.001849607747760884,114,"(127,)",0.41218265663646664
5,74,0.0017868959373313342,73,"(126,)",0.4147474840417078
5,75,0.001993430468018864,10,"(125,)",0.4213779420852705
5,76,0.0003257599241289766,73,"(124,)",0.42105218216114154
5,77,0.0014818917260889242,31,"(123,)",0.42253407388723047
5,78,0.0018485528194203682,0,"(122,)",0.4206855210678101
5,79,0.001851831449645347,28,"(121,)",0.41883368961816475
5,80,0.0007057036410594852,20,"(120,)",0.41367868339278063
5,81,0.000142851793431098,19,"(119,)",0.4092862677014867
5,82,0.0015720613684033768,29,"(118,)",0.4077142063330833
5,83,0.002027699405237615,9,"(117,)",0.4056865069278457
5,84,0.0005011801443371433,87,"(116,)",0.40618768707218283
5,85,0.00045090095907474037,112,"(115,)",0.41042560336307843
5,86,0.00021046927633289192,1,"(114,)",0.41021513408674554
5,87,0.0005693545646949238,9,"(113,)",0.41078448865144046
5,88,0.0019833370576136655,23,"(112,)",0.4035930984655742
5,89,0.0002153096846309599,85,"(111,)",0.40380840815020513
5,90,0.0007826544329436191,75,"(110,)",0.4091336290343071
5,91,2.0730912020094916e-05,30,"(109,)",0.4091543599463272
5,92,0.0015044091027366369,86,"(108,)",0.41065876904906384
5,93,0.00045796842795192694,10,"(107,)",0.41111673747701577
5,94,0.00023004630661549452,104,"(106,)",0.4108866911704003
5,95,0.0022323919129117464,47,"(105,)",0.4131522922881623
5,96,0.0016598157569235328,90,"(104,)",0.41149247653123877
5,97,0.002498766975169431,26,"(103,)",0.4180092914602168
5,98,0.0022378595567074666,5,"(102,)",0.41577143190350935
5,99,0.0021454202718381166,42,"(101,)",0.41362601163167123
5,100,9.165111842940332e-05,75,"(100,)",0.41371766275010063
5,101,0.0012907343893295842,96,"(99,)",0.41943546861411446
5,102,0.0020257641780030977,4,"(98,)",0.4219100046058251
5,103,0.0019820940976140733,23,"(97,)",0.41931994094923963
5,104,0.0007279851371244095,70,"(96,)",0.4185919558121152
5,105,0.0004616030135296545,55,"(95,)",0.42374205453669267
5,106,0.00028626228037681445,38,"(94,)",0.42345579225631585
5,107,0.002144100807532967,4,"(93,)",0.4213116914487829
5,108,0.00237054660412489,5,"(92,)",0.418941144844658
5,109,0.000973545769714923,66,"(91,)",0.4199146906143729
5,110,0.0009100024642022531,57,"(90,)",0.41466846196326745
5,111,0.002139046131183042,16,"(89,)",0.4298907411622124
5,112,0.0012456804545138978,41,"(88,)",0.42270844367228194
5,113,0.0013001026080468603,0,"(87,)",0.4214083410642351
5,114,0.0030476096059049995,59,"(86,)",0.4244559506701401
5,115,0.0025341674036066797,18,"(85,)",0.4219217832665334
5,116,0.002907722900815257,8,"(84,)",0.4152469955468236
5,117,0.0025133621687393193,15,"(83,)",0.4127336333780843
5,118,0.0019296677621900016,10,"(82,)",0.4069625418005484
5,119,0.0004520994962810554,66,"(81,)",0.40741464129682947
5,120,0.00031267259505873835,11,"(80,)",0.40710196870177073
5,121,0.002142470033695665,3,"(79,)",0.40495949866807507
5,122,0.0015937162851664688,53,"(78,)",0.4033657823829086
5,123,0.0003966249575079739,33,"(77,)",0.4029691574254006
5,124,0.0023322318959326793,23,"(76,)",0.4053013893213333
5,125,0.00010818945486856801,74,"(75,)",0.4054095787762019
5,126,0.0028844281387102044,29,"(74,)",0.40675055550600075
5,127,0.0034014873746071594,20,"(73,)",0.4033490681313936
5,128,0.0029653431855042878,6,"(72,)",0.41922542821722036
5,129,0.0022947713266048275,48,"(71,)",0.40896592672293075
5,130,0.0034708325071737822,42,"(70,)",0.40549509421575697
5,131,0.0016972297012626258,7,"(69,)",0.4088510370115996
5,132,0.00013960018176950584,26,"(68,)",0.3990032636140169
5,133,0.0032141854235192557,9,"(67,)",0.40059463289660674
5,134,0.0005527844386108982,17,"(66,)",0.40114741733521764
5,135,0.0010339636104676475,52,"(65,)",0.4113595876287989
5,136,0.003656142295178022,12,"(64,)",0.4168641982179097
5,137,0.005102487684956858,42,"(63,)",0.42196668590286657
5,138,0.003175389395350725,40,"(62,)",0.41879129650751584
5,139,0.002523556194948151,39,"(61,)",0.42888572901209226
5,140,0.004952554730623282,22,"(60,)",0.4362222681473301
5,141,0.0046773665377682905,37,"(59,)",0.44471133436034543
5,142,0.0016206893012439272,31,"(58,)",0.4556078695741772
5,143,0.0070838270559380745,9,"(57,)",0.44852404251823913
5,144,0.0069539246806449295,21,"(56,)",0.4415701178375942
5,145,0.0021797645201960814,43,"(55,)",0.4437498823577903
5,146,1.8021471403062428e-05,39,"(54,)",0.4621677717047711
5,147,0.006244260637753962,2,"(53,)",0.4559235110670171
5,148,0.002681778312178751,3,"(52,)",0.4390556358638646
5,149,0.0031612708380308052,18,"(51,)",0.43025297459619405
5,150,0.00201603599846234,47,"(50,)",0.4322690105946564
5,151,0.0009615946533401143,14,"(49,)",0.442590314952124
5,152,0.0066843513205609995,21,"(48,)",0.43630099700506275
5,153,0.0033781889869315407,16,"(47,)",0.4285549788516865
5,154,0.00035115797296231266,41,"(46,)",0.4418768391609528
5,155,0.008638329933612965,29,"(45,)",0.45051516909456574
5,156,0.009547458191841829,32,"(44,)",0.4637344324469062
5,157,0.010592065684578267,30,"(43,)",0.4743264981314845
5,158,0.005249537754439038,33,"(42,)",0.4795760358859235
5,159,0.010128853074104882,1,"(41,)",0.4774385761099022
5,160,0.00922229370303479,15,"(40,)",0.4682162824068674
5,161,0.00013086258609251722,8,"(39,)",0.46834714499295993
5,162,0.0031834424632389835,19,"(38,)",0.4469171499945256
5,163,0.003320842177636285,30,"(37,)",0.47103282595882284
5,164,0.004547289431724388,3,"(36,)",0.40604965405566706
5,165,0.003331457468183141,24,"(35,)",0.45733501141550176
5,166,0.0027557682630952596,22,"(34,)",0.44253311935180667
5,167,0.014507186481605705,19,"(33,)",0.4570403058334124
5,168,0.0023268088132643028,7,"(32,)",0.5308188433467154
5,169,0.007096877032976401,12,"(31,)",0.46312043982685613
5,170,0.008677374278850236,18,"(30,)",0.4802169428576908
5,171,0.0016308208675465674,12,"(29,)",0.48184776372523735
5,172,0.004581047617045253,26,"(28,)",0.4779488221993665
5,173,0.004181793035394121,14,"(27,)",0.48213061523476064
5,174,0.0004301869155568516,18,"(26,)",0.513003884538265
5,175,0.0024891771578722244,24,"(25,)",0.48054666920024575
5,176,0.003261896997080904,20,"(24,)",0.5212786688088006
5,177,0.00043249780246323866,2,"(23,)",0.4995867171677797
5,178,0.006809413563455768,4,"(22,)",0.46696052157350615
5,179,0.00040030633346233024,5,"(21,)",0.4805668842625841
5,180,0.0012075300929490496,16,"(20,)",0.529328644605214
5,181,0.014137504657450117,10,"(19,)",0.5199545719929739
5,182,0.007690763181967264,10,"(18,)",0.48814769863539437
5,183,0.0027120993624238365,0,"(17,)",0.4908597979978182
5,184,0.0005361534287317005,2,"(16,)",0.45105392280083506
5,185,0.004557552371501572,4,"(15,)",0.45244094252434236
5,186,0.0071226610398933965,5,"(14,)",0.4168033730715077
5,187,0.0003120026594753966,11,"(13,)",0.4639385244673495
5,188,0.01961194538821842,7,"(12,)",0.4903475006226217
5,189,0.0036199295415780264,1,"(11,)",0.48271800666214093
5,190,0.02897646891924377,4,"(10,)",0.37482696788786357
5,191,0.031846404168653863,8,"(9,)",0.4212377844622551
5,192,0.03382540210169033,0,"(8,)",0.3874123823605648
5,193,0.0026997963562715444,6,"(7,)",0.39011217871683634
5,194,0.014542113873944884,3,"(6,)",0.40465429259078123
 , , , , , 
6,0,4.9136871631549894e-06,100,"(200,)",0.5054941119466583
6,1,1.3144652393104472e-05,82,"(199,)",0.5055072565990514
6,2,1.0362656096329914e-05,112,"(198,)",0.5055176192551477
6,3,6.488778631186243e-06,127,"(197,)",0.5055241080337789
6,4,0.00011266400921450259,42,"(196,)",0.5056367720429934
6,5,1.8583805960536992e-05,107,"(195,)",0.5056553558489539
6,6,1.2255743730871238e-05,40,"(194,)",0.5056431001052231
6,7,5.8962380350746635e-05,123,"(193,)",0.5055841377248723
6,8,5.7833217895986166e-05,37,"(192,)",0.5056419709427683
6,9,5.069542581326303e-05,44,"(191,)",0.5056926663685816
6,10,1.8321948994204362e-05,102,"(190,)",0.5057109883175758
6,11,1.6766136754498007e-05,119,"(189,)",0.5057277544543303
6,12,2.327227986986813e-06,47,"(188,)",0.5057300816823173
6,13,0.00045935735678115375,37,"(187,)",0.5052707243255361
6,14,6.341238300955343e-05,43,"(186,)",0.5052073119425265
6,15,9.598006142919058e-05,107,"(185,)",0.5051113318810974
6,16,0.000174376262712439,38,"(184,)",0.5049369556183849
6,17,0.00029542193383846893,38,"(183,)",0.5046415336845465
6,18,0.00046896771795690295,60,"(182,)",0.5041725659665895
6,19,0.0007199770735233368,41,"(181,)",0.5034525888930662
6,20,1.5377090847090713e-05,0,"(180,)",0.5034372118022191
6,21,0.0006010682357345809,177,"(179,)",0.5040382800379537
6,22,0.00011812652633524934,40,"(178,)",0.5039201535116185
6,23,0.0003822260939397859,176,"(177,)",0.5043023796055582
6,24,0.0006541881459607435,40,"(176,)",0.5036481914595975
6,25,0.0005083149688683841,68,"(175,)",0.5031398764907291
6,26,0.0011197466471765116,120,"(174,)",0.5042596231379056
6,27,0.0010905044830085142,7,"(173,)",0.5031691186548971
6,28,0.0008883447440156678,63,"(172,)",0.5022807739108814
6,29,0.0006932069548325481,67,"(171,)",0.5015875669560489
6,30,0.000800252508658339,169,"(170,)",0.5023878194647072
6,31,0.001355663458481371,48,"(169,)",0.5010321560062259
6,32,0.0015872928339381032,23,"(168,)",0.49944486317228776
6,33,0.001458032567445311,96,"(167,)",0.49798683060484245
6,34,0.0011548438855720766,100,"(166,)",0.49683198671927037
6,35,0.0013519706370890838,110,"(165,)",0.49818395735635945
6,36,0.0007703507741866344,96,"(164,)",0.4974136065821728
6,37,0.0012434895726011197,75,"(163,)",0.4961701170095717
6,38,0.0015720757643651329,26,"(162,)",0.49459804124520657
6,39,0.0015997574478022747,73,"(161,)",0.4929982837974043
6,40,0.0018801479648123398,70,"(160,)",0.49111813583259195
6,41,0.0014561137749675712,27,"(159,)",0.4896620220576244
6,42,0.0018519647628701397,122,"(158,)",0.4915139868204945
6,43,0.001540029387515407,56,"(157,)",0.4899739574329791
6,44,0.0017040626511362067,64,"(156,)",0.4882698947818429
6,45,0.0016804137617039139,31,"(155,)",0.486589481020139
6,46,0.0016462536266798056,120,"(154,)",0.4882357346468188
6,47,0.0017402963229302681,86,"(153,)",0.48649543832388853
6,48,0.001579881108921155,66,"(152,)",0.4849155572149674
6,49,0.0018225590245727341,59,"(151,)",0.48309299819039464
6,50,0.0014867603417765274,42,"(150,)",0.4816062378486181
6,51,0.0024782618070462448,115,"(149,)",0.48408449965566436
6,52,0.0019644828652291,64,"(148,)",0.48212001679043526
6,53,0.0010360542551391405,60,"(147,)",0.4810839625352961
6,54,0.0019523606745522337,58,"(146,)",0.4791316018607439
6,55,0.0013341551749743719,59,"(145,)",0.4777974466857695
6,56,0.0014800133212293787,60,"(144,)",0.47631743336454013
6,57,0.0018656711681689364,58,"(143,)",0.4744517621963712
6,58,0.0013020304671390592,59,"(142,)",0.47314973172923214
6,59,0.001922543509303154,59,"(141,)",0.471227188219929
6,60,0.0010109580246589478,41,"(140,)",0.47021623019527004
6,61,0.0023728908572164253,26,"(139,)",0.4678433393380536
6,62,0.00227208341957863,104,"(138,)",0.47011542275763224
6,63,0.0015582425984875803,56,"(137,)",0.46855718015914466
6,64,0.0016976521682499635,39,"(136,)",0.4668595279908947
