Class,Iteration,Minimum fractal Diff,Band with Min Diff,New Shape,New X1
4,6,8.650569296453359e-05,155,"(194,)",0.5667656239329856
4,7,2.237782061043081e-05,153,"(193,)",0.5667432461123751
4,8,1.7857550061894933e-05,155,"(192,)",0.5667253885623132
4,9,1.452124757872486e-05,190,"(191,)",0.566739909809892
4,10,0.00010211561273110181,106,"(190,)",0.5666377941971609
4,11,5.116836321816809e-05,154,"(189,)",0.5665866258339427
4,12,0.00016228331428569387,187,"(188,)",0.5667489091482284
4,13,0.00037940054921359323,153,"(187,)",0.5663695085990148
4,14,0.00011360805068549862,137,"(186,)",0.5664831166497003
4,15,0.0005084116994501509,124,"(185,)",0.5659747049502502
4,16,1.3851478692372687e-05,39,"(184,)",0.5659885564289425
4,17,4.319078190073711e-05,113,"(183,)",0.5659453656470418
4,18,9.716458557851304e-06,25,"(182,)",0.5659356491884839
4,19,0.000522059704071598,72,"(181,)",0.5654135894844123
4,20,0.00018013860198051734,108,"(180,)",0.5652334508824318
4,21,0.0003179619265448741,87,"(179,)",0.564915488955887
4,22,0.0008536483998385913,90,"(178,)",0.5640618405560484
4,23,0.00014989180164914906,79,"(177,)",0.5639119487543992
4,24,0.000744987250338558,143,"(176,)",0.5646569360047378
4,25,0.0005092826645660686,142,"(175,)",0.5641476533401717
4,26,0.0012754163061470258,101,"(174,)",0.5628722370340247
4,27,0.0012174631877910347,114,"(173,)",0.5616547738462336
4,28,0.0008101331642641485,80,"(172,)",0.5608446406819695
4,29,0.0006693268525495011,112,"(171,)",0.56017531382942
4,30,0.0008729939914295937,137,"(170,)",0.5610483078208496
4,31,0.0010658122819516835,137,"(169,)",0.5621141201028013
4,32,0.0015324469355209036,1,"(168,)",0.5605816731672804
4,33,0.0017018330071626453,5,"(167,)",0.5588798401601177
4,34,0.0016707948683416518,135,"(166,)",0.5605506350284594
4,35,0.0014919072995113192,27,"(165,)",0.559058727728948
4,36,0.0005341858054542792,80,"(164,)",0.5585245419234938
4,37,0.0019098993150257204,128,"(163,)",0.5604344412385195
4,38,0.0020107215286047087,19,"(162,)",0.5584237197099148
4,39,0.0017103315368238725,23,"(161,)",0.5567133881730909
4,40,0.0011766197516770438,0,"(160,)",0.5555367684214139
4,41,0.0015624615477214387,32,"(159,)",0.5539743068736924
4,42,0.001709884597351885,113,"(158,)",0.5556841914710443
4,43,0.0017217640803074419,130,"(157,)",0.5574059555513518
4,44,0.0019405384882227317,76,"(156,)",0.555465417063129
4,45,0.001334573422669516,93,"(155,)",0.5541308436404595
4,46,0.0012080242282442866,73,"(154,)",0.5529228194122152
4,47,0.001668547327849157,77,"(153,)",0.5512542720843661
4,48,0.0016211968256168996,74,"(152,)",0.5496330752587492
4,49,0.0009392012792801552,76,"(151,)",0.548693873979469
4,50,0.0014566420420660808,19,"(150,)",0.5472372319374029
4,51,0.0012321795116011502,49,"(149,)",0.5460050524258018
4,52,0.001839942457332655,73,"(148,)",0.5441651099684691
4,53,0.0009044846225881864,69,"(147,)",0.5432606253458809
4,54,0.0017739769237312686,70,"(146,)",0.5414866484221497
4,55,0.00140602806740453,20,"(145,)",0.5400806203547451
4,56,0.0017086905014529474,68,"(144,)",0.5383719298532922
4,57,0.0017263411224400782,20,"(143,)",0.5366455887308521
4,58,0.0010751760525222753,66,"(142,)",0.5355704126783298
4,59,0.001367145366969913,21,"(141,)",0.5342032673113599
4,60,0.0010637004806306471,65,"(140,)",0.5331395668307293
4,61,0.001323017500274526,21,"(139,)",0.5318165493304547
4,62,0.0010305057810595653,20,"(138,)",0.5307860435493952
4,63,0.0015531370535571964,40,"(137,)",0.529232906495838
4,64,0.0020923660844015535,80,"(136,)",0.5271405404114364
4,65,0.0017986831546232818,40,"(135,)",0.5253418572568131
4,66,0.0022968795544953124,41,"(134,)",0.5230449777023178
4,67,0.0015286150105426888,75,"(133,)",0.5215163626917751
4,68,0.002301140863574025,60,"(132,)",0.5192152218282011
4,69,0.002348904689900677,78,"(131,)",0.5168663171383004
4,70,0.001996488560918497,75,"(130,)",0.514869828577382
4,71,0.00213698446125965,60,"(129,)",0.5127328441161223
4,72,0.0021099980045379274,54,"(128,)",0.5106228461115844
4,73,0.0024584611460592987,98,"(127,)",0.5130813072576437
4,74,0.001983825711937337,9,"(126,)",0.5110974815457063
4,75,0.0030599103140253048,99,"(125,)",0.5141573918597316
4,76,0.002569105417250084,37,"(124,)",0.5115882864424816
4,77,0.0026657260380847925,46,"(123,)",0.5089225604043968
4,78,0.0025628456958760593,16,"(122,)",0.5063597147085207
4,79,0.0025947108310900857,54,"(121,)",0.5037650038774306
4,80,0.003169449485102893,45,"(120,)",0.5005955543923277
4,81,0.002780915783254012,66,"(119,)",0.4978146386090737
4,82,0.002747496186520204,36,"(118,)",0.4950671424225535
4,83,0.0026676235954785077,36,"(117,)",0.492399518827075
4,84,0.002610039967291644,64,"(116,)",0.48978947885978336
4,85,0.00317851969219618,13,"(115,)",0.4866109591675872
4,86,0.0031615088026095695,14,"(114,)",0.4834494503649776
4,87,0.0029597623429690745,47,"(113,)",0.48048968802200853
4,88,0.003361771417303594,61,"(112,)",0.47712791660470494
4,89,0.0034742394122563303,43,"(111,)",0.4736536771924486
4,90,0.0034693868971444886,83,"(110,)",0.4771230640895931
4,91,0.003266145534113696,39,"(109,)",0.4738569185554794
4,92,0.003388411468817354,15,"(108,)",0.47046850708666205
4,93,0.0034610339707580873,38,"(107,)",0.46700747311590396
4,94,0.003392173196824777,15,"(106,)",0.4636152999190792
4,95,0.003584084225641826,35,"(105,)",0.46003121569343736
4,96,0.00345915812237646,32,"(104,)",0.4565720575710609
4,97,0.00369650092731294,37,"(103,)",0.45287555664374796
4,98,0.0036309889304537157,15,"(102,)",0.44924456771329424
4,99,0.0037153260106251307,1,"(101,)",0.4455292417026691
4,100,0.003670136707702165,74,"(100,)",0.4491993784103713
4,101,0.0037245173330963666,13,"(99,)",0.4454748610772749
4,102,0.0037222070771329996,33,"(98,)",0.4417526540001419
4,103,0.003869526337993423,48,"(97,)",0.4378831276621485
4,104,0.003383042141495707,67,"(96,)",0.4412661698036442
4,105,0.0037196333962288275,11,"(95,)",0.43754653640741537
4,106,0.003934284723577097,69,"(94,)",0.44148082113099246
4,107,0.004197940452952131,11,"(93,)",0.43728288067804033
4,108,0.0041234821593759685,18,"(92,)",0.43315939851866436
4,109,0.004578486623217526,29,"(91,)",0.42858091189544684
4,110,0.004088877592775209,71,"(90,)",0.4360344383416658
4,111,0.0028003441048194966,83,"(89,)",0.4332340942368463
4,112,0.0043312794667391685,3,"(88,)",0.4406585515742414
4,113,0.004907282311347627,27,"(87,)",0.43575126926289376
4,114,0.0018864814663437923,63,"(86,)",0.44082657724347946
4,115,0.0024571627001899188,30,"(85,)",0.4432837399436694
4,116,0.004605514008095446,24,"(84,)",0.4306319696261808
4,117,0.004862011392581023,4,"(83,)",0.42576995823359975
4,118,0.004230551482332701,49,"(82,)",0.43422748866421573
4,119,0.005322038194037482,38,"(81,)",0.42890545047017825
4,120,0.0016440729499039297,10,"(80,)",0.4232918168619723
4,121,0.00463314078089716,0,"(79,)",0.41865867608107515
4,122,0.005212723910547168,8,"(78,)",0.413445952170528
4,123,0.005037229693011291,5,"(77,)",0.4084087224775167
4,124,0.003530865192399979,73,"(76,)",0.4048778572851167
4,125,0.0032583755683426308,71,"(75,)",0.4144289331006757
4,126,0.0015007778269179317,26,"(74,)",0.4361922549777334
4,127,0.004792892489868472,14,"(73,)",0.4313993624878649
4,128,0.0032449296695589713,25,"(72,)",0.4412354867474392
4,129,0.002333188369709971,11,"(71,)",0.4389022983777292
4,130,0.00042551509828470113,37,"(70,)",0.43401297765488356
4,131,0.005561857484189581,24,"(69,)",0.4190883474711343
4,132,0.0024032310929097966,7,"(68,)",0.41668511637822453
4,133,0.001550013950844198,57,"(67,)",0.4182351303290687
4,134,0.0006512036763313689,35,"(66,)",0.4188863340054001
4,135,0.0006295135879348934,2,"(65,)",0.4029743894051089
4,136,0.0005508971229636339,29,"(64,)",0.39128666072309676
4,137,0.003364516644012716,23,"(63,)",0.38914074288796885
4,138,0.0012122271549572794,18,"(62,)",0.3934504348811072
4,139,0.003420369721246319,5,"(61,)",0.367394479345443
4,140,0.0012750393154664086,53,"(60,)",0.3746169779541729
4,141,0.0016553585156813266,51,"(59,)",0.3866300138570368
4,142,0.00230383057641248,45,"(58,)",0.39516908242414195
4,143,0.0008419521774415406,13,"(57,)",0.3885136832920761
4,144,0.0022590097423652034,4,"(56,)",0.3815363396306325
4,145,0.0005587079867378497,43,"(55,)",0.3257001021349337
4,146,0.0008727705219512272,12,"(54,)",0.3850329714507307
4,147,0.000528877777151493,37,"(53,)",0.38863074035745865
4,148,0.00044630216040258963,38,"(52,)",0.39699731086397716
4,149,0.001317886030942017,21,"(51,)",0.3983151968949192
4,150,0.0002442958590893607,27,"(50,)",0.42149022122986873
4,151,0.0010248638031061241,34,"(49,)",0.4159236055583149
4,152,0.00046475873764922904,10,"(48,)",0.42766873061315774
4,153,0.00041111465281878923,25,"(47,)",0.4169176170064048
4,154,0.0016999629468548716,31,"(46,)",0.4337879932412088
4,155,0.0027467885854332574,3,"(45,)",0.43256177980706617
4,156,0.005139569900932672,26,"(44,)",0.42990628936028596
4,157,0.0017760886342071958,38,"(43,)",0.44936528032044404
4,158,0.0003162195092750175,20,"(42,)",0.44665645494237405
4,159,0.0009056874941545945,9,"(41,)",0.4337562775461068
4,160,0.0014401822610224935,20,"(40,)",0.41932881455668347
4,161,0.0009436408589140188,14,"(39,)",0.41838517369776945
4,162,0.0017171750642187011,7,"(38,)",0.41666799863355075
4,163,0.00045010250084581704,30,"(37,)",0.41621789613270493
4,164,0.000623217456817482,32,"(36,)",0.41559467867588745
4,165,0.0059929952424147,6,"(35,)",0.42158767391830215
4,166,0.002590510970886306,6,"(34,)",0.3869248250116246
4,167,0.00020305377112000977,8,"(33,)",0.3867217712405046
4,168,0.0004220112763949624,6,"(32,)",0.38714378251689957
4,169,0.0051266180799388605,21,"(31,)",0.3489188109169898
4,170,0.001409031634206026,2,"(30,)",0.37348380458016833
4,171,0.0017906523848972844,11,"(29,)",0.376606434388878
4,172,0.002254390932528494,23,"(28,)",0.36662274320939453
4,173,0.005362887235989433,24,"(27,)",0.4104273356968619
4,174,0.0025339729711613135,7,"(26,)",0.43475781202036823
4,175,0.018215379157653755,18,"(25,)",0.4534319924610482
4,176,0.004436321290447021,11,"(24,)",0.4489956711706012
4,177,0.012419798782756286,16,"(23,)",0.42242403941451234
4,178,0.01197123444924697,4,"(22,)",0.4343952738637593
4,179,0.008016001862143629,13,"(21,)",0.43137001198424907
4,180,0.0012055008071360507,19,"(20,)",0.464971164576971
4,181,0.00566932229604844,10,"(19,)",0.5055655866402105
4,182,0.01412796210402556,9,"(18,)",0.48242940227597136
4,183,0.02222582296708636,6,"(17,)",0.5046552252430577
4,184,0.012109787848144815,1,"(16,)",0.4925454373949129
4,185,0.0024687974200946483,10,"(15,)",0.4743781509022221
4,186,0.017273588010143948,3,"(14,)",0.4867336278257129
4,187,0.002015450798028895,2,"(13,)",0.4556560577105923
4,188,0.008570791006232925,8,"(12,)",0.46843938785551814
4,189,0.021144562929944377,8,"(11,)",0.505060792618151
4,190,0.013226123725968264,4,"(10,)",0.4563296028464902
4,191,0.026134974583298998,6,"(9,)",0.4824645774297892
4,192,0.02830666962071343,0,"(8,)",0.4526145179010369
4,193,0.048367619611903834,4,"(7,)",0.5009821375129407
4,194,0.01028930053581012,3,"(6,)",0.5112714380487509
 , , , , , 
5,0,9.032744417492022e-06,30,"(200,)",0.4780965764953784
5,1,0.0003306976962283992,118,"(199,)",0.47776587879915
5,2,0.0003254236058730098,25,"(198,)",0.477440455193277
5,3,0.00034517011609352943,90,"(197,)",0.47709528507718346
5,4,3.836642424315251e-07,54,"(196,)",0.4770956687414259
5,5,4.354853065091646e-05,24,"(195,)",0.477052120210775
5,6,0.0003010390259526319,77,"(194,)",0.47675108118482235
5,7,1.3450112485435817e-06,113,"(193,)",0.4767524261960709
5,8,0.0003595572232578115,104,"(192,)",0.4763928689728131
5,9,0.00024861559114369713,81,"(191,)",0.4761442533816694
5,10,1.9128153428971117e-06,120,"(190,)",0.4761423405663265
5,11,0.0003215076458660815,107,"(189,)",0.4758208329204604
5,12,0.0005036731089760327,23,"(188,)",0.47531715981148437
5,13,0.0002967540560323556,83,"(187,)",0.475020405755452
5,14,0.000660329020521544,2,"(186,)",0.47436007673493047
5,15,0.0006766177316597788,84,"(185,)",0.4736834590032707
5,16,0.0005557520168923968,10,"(184,)",0.4731277069863783
5,17,0.000811696100713466,34,"(183,)",0.4692503781525816
5,18,9.144111001668787e-06,75,"(182,)",0.4692412340415799
5,19,0.0004163051466353762,111,"(181,)",0.46882492889494454
5,20,0.0005795704955292025,79,"(180,)",0.46824535839941533
5,21,0.0006769446485248576,75,"(179,)",0.4675684137508905
5,22,0.001049460727733098,46,"(178,)",0.4665189530231574
5,23,0.00111090870198427,139,"(177,)",0.46762986172514165
5,24,0.0011411390787272602,53,"(176,)",0.4664887226464144
5,25,0.0006586241693762873,79,"(175,)",0.4658300984770381
5,26,0.0009557327952285921,116,"(174,)",0.4667858312722667
5,27,0.001071421758239266,14,"(173,)",0.4657144095140274
5,28,0.0017206130662990593,103,"(172,)",0.46399379644772837
5,29,0.0008328367457560715,36,"(171,)",0.45999931399199445
5,30,0.0008030396329684053,23,"(170,)",0.45919627435902605
5,31,0.0013321201719636022,73,"(169,)",0.45786415418706244
5,32,0.001277631701552151,61,"(168,)",0.4565865224855103
5,33,0.0013506097521375215,69,"(167,)",0.45523591273337277
5,34,0.001137454141355021,61,"(166,)",0.45409845859201775
5,35,0.0009142110435333417,23,"(165,)",0.4531842475484844
5,36,0.0009661065596553997,23,"(164,)",0.452218140988829
5,37,0.0006606546614703057,68,"(163,)",0.4515574863273587
5,38,0.0008892681041038908,20,"(162,)",0.4506682182232548
5,39,0.00038714392162858546,116,"(161,)",0.4510553621448834
5,40,0.0009560200428744836,65,"(160,)",0.4554243240144712
5,41,0.0005887478845340577,63,"(159,)",0.45483557612993714
5,42,0.0005048709262034934,7,"(158,)",0.45000439608856174
5,43,0.0007355349609939332,43,"(157,)",0.4492688611275678
5,44,0.0006418080067407961,62,"(156,)",0.448627053120827
5,45,0.0006769478371803084,62,"(155,)",0.4479501052836467
5,46,0.0008835455269449732,60,"(154,)",0.44361591414733687
5,47,0.00016653966771373874,101,"(153,)",0.4437824538150506
5,48,0.0004234202088682637,32,"(152,)",0.44420587402391887
5,49,0.00031442596848735294,6,"(151,)",0.43928298300913116
5,50,0.0002808757214683988,18,"(150,)",0.43900210728766276
5,51,0.0006106041845198584,106,"(149,)",0.4396127114721826
5,52,0.0006206938777550963,57,"(148,)",0.44415235190341934
5,53,0.0009135687778925039,18,"(147,)",0.44323878312552684
5,54,0.00024942497816099474,0,"(146,)",0.44298935814736584
5,55,0.0011848647596998663,97,"(145,)",0.4441742229070657
5,56,0.001524014728408296,105,"(144,)",0.45070115048658144
5,57,0.0006139812056969451,38,"(143,)",0.4500871692808845
5,58,0.000716911526502384,108,"(142,)",0.4493702577543821
5,59,0.001530625157755483,26,"(141,)",0.45280314473667327
5,60,0.0003726394740404815,101,"(140,)",0.4511661356950595
5,61,0.0012365574247178435,29,"(139,)",0.4548924630774913
5,62,0.0013973907022917231,73,"(138,)",0.4534950723751996
5,63,0.0015024339850023272,32,"(137,)",0.45017090389371756
5,64,0.0008585698747117232,97,"(136,)",0.4510294737684293
5,65,0.0010662192213579669,6,"(135,)",0.45490179356082444
5,66,0.00032107542378478904,103,"(134,)",0.45458071813703965
5,67,0.0015942333463869196,70,"(133,)",0.4580102177110727
5,68,0.0010272683063511368,61,"(132,)",0.45903748601742383
5,69,0.0015482517600545753,27,"(131,)",0.4622653879770365
5,70,0.0016020540574630537,47,"(130,)",0.4606633339195734
5,71,0.002051900570574805,18,"(129,)",0.4586114333489986
5,72,0.0003807429583492228,100,"(128,)",0.45899217630734784
5,73,0.0019900889728919346,14,"(127,)",0.46161736282051025
5,74,0.0019572161769186858,11,"(126,)",0.45966014664359156
5,75,0.002125101612528324,90,"(125,)",0.4617852482561199
5,76,0.001591434864418484,37,"(124,)",0.4601938133917014
5,77,0.0018898549562866296,44,"(123,)",0.45830395843541477
5,78,0.0019051524861684044,47,"(122,)",0.45163216480210217
5,79,0.0015433374792628296,34,"(121,)",0.46386003450348384
5,80,0.0014325925216450153,68,"(120,)",0.4515088232867106
5,81,0.0016598452476974113,25,"(119,)",0.44842289390754947
5,82,0.0012737787915616527,1,"(118,)",0.4450661391929765
5,83,0.0008898492837737249,61,"(117,)",0.44417628990920277
5,84,0.001993130508783525,60,"(116,)",0.44218315940041925
5,85,0.0009686240072140362,32,"(115,)",0.4386547728483712
5,86,0.0006509976437263365,20,"(114,)",0.43478045663271214
5,87,0.0019466906032999942,80,"(113,)",0.43672714723601214
5,88,0.0018025772198684287,47,"(112,)",0.43852972445588057
5,89,0.0011880481050138836,8,"(111,)",0.43497266042812377
5,90,0.0020251877659013817,23,"(110,)",0.4329474726622224
5,91,0.0016804830662318082,10,"(109,)",0.4312669895959906
5,92,0.001598115265453337,75,"(108,)",0.4328651048614439
5,93,0.0018834983057561816,48,"(107,)",0.43098160655568774
5,94,0.0016555544412835688,23,"(106,)",0.42932605211440417
5,95,0.0009702287447671543,27,"(105,)",0.425411031924852
5,96,0.0004118637463000341,14,"(104,)",0.4208740144320769
5,97,0.00045803816904976813,5,"(103,)",0.4156918139848151
5,98,0.0011092205039257563,17,"(102,)",0.41179262233916514
5,99,2.950414406660551e-05,5,"(101,)",0.40672530635363296
5,100,0.0009168796435652382,23,"(100,)",0.4007040101903996
5,101,0.000666634598907645,98,"(99,)",0.40003737559149194
5,102,0.0015693676544423218,95,"(98,)",0.40687419657116264
5,103,0.0010706802986005237,40,"(97,)",0.41103316327351214
5,104,0.0017673716184585242,19,"(96,)",0.4092657916550536
5,105,0.0021423809145644235,9,"(95,)",0.4071234107404892
5,106,0.0020012709427599806,7,"(94,)",0.4051221397977292
5,107,7.205257394510278e-05,66,"(93,)",0.4051941923716743
5,108,0.002017351717946314,42,"(92,)",0.4081734477819243
5,109,0.0007103287900845356,26,"(91,)",0.4042289025731384
5,110,0.002571050309115641,7,"(90,)",0.4016578522640228
5,111,0.0015744403379131522,21,"(89,)",0.398652979481651
5,112,0.0025037931334032093,59,"(88,)",0.4011567726150542
5,113,0.001153813684525773,76,"(87,)",0.4096967265074941
5,114,0.0022803461177084428,10,"(86,)",0.40741638038978567
5,115,0.0018545553738164577,70,"(85,)",0.4154150421650241
5,116,0.0021149771525696415,62,"(84,)",0.41753001931759376
5,117,0.001884845668393309,19,"(83,)",0.4205347483683244
5,118,0.002537041631203163,56,"(82,)",0.42307178999952755
5,119,0.0007818072657685415,14,"(81,)",0.4187348534757473
5,120,0.0017423258622744076,45,"(80,)",0.4169925276134729
5,121,0.0015801287189060598,16,"(79,)",0.42867659161641736
5,122,0.0014006828278086414,15,"(78,)",0.41696417700432653
5,123,0.0008730545252907951,59,"(77,)",0.41609112247903574
5,124,5.714585837174324e-05,6,"(76,)",0.42165174304638126
5,125,0.0007527440733826052,23,"(75,)",0.42240448711976386
5,126,0.0004936810939812353,59,"(74,)",0.4323637759132989
5,127,0.0017890193599249815,18,"(73,)",0.440931039857507
5,128,0.0012610520234191958,42,"(72,)",0.4504810142168552
5,129,0.0023400672602778005,0,"(71,)",0.4481409469565774
5,130,0.0028338553058926963,47,"(70,)",0.4509748022624701
5,131,0.004176514938844744,27,"(69,)",0.44679828732362536
5,132,0.0040972011256465435,13,"(68,)",0.4427010861979788
5,133,0.003786537916886823,46,"(67,)",0.44648762411486564
5,134,0.0005365650153025814,12,"(66,)",0.4406177002591794
5,135,0.004200839054739058,24,"(65,)",0.43641686120444034
5,136,1.1643244590131552e-06,6,"(64,)",0.42472952360779004
5,137,0.0021863716027522573,52,"(63,)",0.4363015721334549
5,138,0.001238914887107534,22,"(62,)",0.4294515184674375
5,139,0.0005955653471803046,17,"(61,)",0.4300470838146178
5,140,0.0015085187893413843,1,"(60,)",0.42590737436627363
5,141,0.0008069357833671575,9,"(59,)",0.41955249197287847
5,142,3.564807280370674e-05,38,"(58,)",0.41951684390007477
5,143,0.00023574213680976897,28,"(57,)",0.38736549760210626
5,144,0.0014409591389266674,20,"(56,)",0.37864484761368217
5,145,0.00034684104647186853,22,"(55,)",0.32826870964049154
5,146,0.00015851092398727618,9,"(54,)",0.37471394512950734
5,147,1.824483210827177e-05,17,"(53,)",0.3643115460246217
5,148,0.0031150813337105787,31,"(52,)",0.37048269515473975
5,149,0.004438711586618349,41,"(51,)",0.36299448343615115
5,150,0.001871033276151235,41,"(50,)",0.39293039239644395
5,151,0.000798410633157165,0,"(49,)",0.38266184140685594
5,152,0.0028284243017674404,3,"(48,)",0.3286716248062566
5,153,0.003651418254046801,39,"(47,)",0.3854298407675064
5,154,0.00013099182637682505,16,"(46,)",0.3873583448981126
5,155,0.0029770239809933097,24,"(45,)",0.3927192659212829
5,156,0.0010589245928120938,38,"(44,)",0.3957229110038352
5,157,0.0017000960829261502,22,"(43,)",0.41410638849346093
5,158,0.006149818439004362,10,"(42,)",0.4397136439788887
5,159,0.00038826529667457255,27,"(41,)",0.4481316344886337
5,160,0.00038575166880028267,15,"(40,)",0.44660490531809743
5,161,0.010081579776553051,8,"(39,)",0.44765970718870995
5,162,0.0017878738381169046,2,"(38,)",0.41981033733703194
5,163,0.007594416260822134,1,"(37,)",0.2798798546056664
5,164,0.003920169200686163,7,"(36,)",0.5558983922634764
5,165,0.004891534110035012,17,"(35,)",0.41567908298045314
5,166,0.011501558080272922,11,"(34,)",0.4126464038108621
5,167,0.0008268716713818458,26,"(33,)",0.4620580965395349
5,168,0.005855177724505667,31,"(32,)",0.4472161907335257
5,169,0.008729673354392564,20,"(31,)",0.43929901957723366
5,170,0.0006746437108124947,14,"(30,)",0.5002697277852775
5,171,0.002264036372979228,21,"(29,)",0.5031949453080954
5,172,0.0002529957629505697,4,"(28,)",0.5024385341742404
5,173,0.014285309590232442,5,"(27,)",0.440534175148597
5,174,0.02077931310100284,20,"(26,)",0.46131348824959983
5,175,0.004664106376365995,5,"(25,)",0.4815884042112936
5,176,0.003491574987179058,1,"(24,)",0.45785909879927855
5,177,0.01912888076722541,6,"(23,)",0.43873021803205314
5,178,0.004462848940286757,10,"(22,)",0.4671286395224223
5,179,0.018553464940425368,13,"(21,)",0.47646888729912823
5,180,0.017427814705931743,5,"(20,)",0.4898214055122874
5,181,0.00027916548011014397,8,"(19,)",0.47203713809289755
5,182,0.004337576580697999,0,"(18,)",0.4664707182880844
5,183,0.019107316751739878,4,"(17,)",0.4196893878221415
5,184,0.0021539703852184733,7,"(16,)",0.5073392395111255
5,185,0.011635875732594891,12,"(15,)",0.48460579864949954
5,186,0.022707125180298993,1,"(14,)",0.5073129238297985
5,187,0.010163338474264927,1,"(13,)",0.4610286218647547
5,188,0.0034424634300760926,5,"(12,)",0.4309293550683316
5,189,0.015123824489575166,6,"(11,)",0.44605317955790674
5,190,0.041323591694175654,5,"(10,)",0.48880850820902777
5,191,0.02303459241387945,2,"(9,)",0.4888213972759818
5,192,0.03771635292366926,4,"(8,)",0.49937664776069973
5,193,0.01827767317282425,5,"(7,)",0.5375986334309124
5,194,0.0020276861023940107,5,"(6,)",0.548726851884087
 , , , , , 
6,0,4.9136871631549894e-06,100,"(200,)",0.5054941119466583
6,1,1.3144652393104472e-05,82,"(199,)",0.5055072565990514
6,2,1.0362656096329914e-05,112,"(198,)",0.5055176192551477
6,3,6.488778631186243e-06,127,"(197,)",0.5055241080337789
6,4,0.00011266400921450259,42,"(196,)",0.5056367720429934
6,5,1.8583805960536992e-05,107,"(195,)",0.5056553558489539
6,6,1.2255743730871238e-05,40,"(194,)",0.5056431001052231
6,7,5.8962380350746635e-05,123,"(193,)",0.5055841377248723
6,8,5.7833217895986166e-05,37,"(192,)",0.5056419709427683
6,9,5.069542581326303e-05,44,"(191,)",0.5056926663685816
6,10,1.8321948994204362e-05,102,"(190,)",0.5057109883175758
6,11,1.6766136754498007e-05,119,"(189,)",0.5057277544543303
6,12,2.327227986986813e-06,47,"(188,)",0.5057300816823173
6,13,0.00045935735678115375,37,"(187,)",0.5052707243255361
6,14,6.341238300955343e-05,43,"(186,)",0.5052073119425265
6,15,9.598006142919058e-05,107,"(185,)",0.5051113318810974
6,16,0.000174376262712439,38,"(184,)",0.5049369556183849
6,17,0.00029542193383846893,38,"(183,)",0.5046415336845465
6,18,0.00046896771795690295,60,"(182,)",0.5041725659665895
6,19,0.0007199770735233368,41,"(181,)",0.5034525888930662
6,20,1.5377090847090713e-05,0,"(180,)",0.5034372118022191
6,21,0.00042906022619471074,39,"(179,)",0.5001408725982529
6,22,0.00020190014404641854,39,"(178,)",0.4999389724542065
6,23,5.130111706347362e-05,39,"(177,)",0.499887671337143
6,24,0.0004722822825407591,174,"(176,)",0.5003599536196838
6,25,0.00026538558943389745,7,"(175,)",0.5000945680302499
6,26,0.00011081983422511765,173,"(174,)",0.500205387864475
6,27,0.0008390255231323085,119,"(173,)",0.5010444133876073
6,28,0.0004720517585213857,66,"(172,)",0.5005723616290859
6,29,0.0006888765578614287,170,"(171,)",0.5012612381869473
6,30,0.0007599977984747985,100,"(170,)",0.5005012403884725
6,31,0.0005970988766430541,67,"(169,)",0.4999041415118295
6,32,0.0009379802215683242,62,"(168,)",0.49896616129026117
6,33,0.0014571388101900506,76,"(167,)",0.4975090224800711
6,34,0.0011901186632788385,111,"(166,)",0.49869914114334996
6,35,0.0006562593705966568,101,"(165,)",0.4980428817727533
6,36,0.0014316713001001902,47,"(164,)",0.4966112104726531
6,37,0.001447794896641874,95,"(163,)",0.49516341557601123
6,38,0.0017826714016343503,23,"(162,)",0.4933807441743769
6,39,0.0018994165349072167,12,"(161,)",0.49148132763946967
6,40,0.0018065788606744793,124,"(160,)",0.49328790650014415
6,41,0.0013499256214665745,25,"(159,)",0.49193798087867757
6,42,0.0020469959602378296,124,"(158,)",0.4939849768389154
6,43,0.0019327846739025656,49,"(157,)",0.49205219216501284
6,44,0.0019615808586898598,70,"(156,)",0.490090611306323
6,45,0.0017464148368457333,67,"(155,)",0.48834419646947724
6,46,0.0017944033653728986,26,"(154,)",0.48654979310410434
6,47,0.0015343350352959861,91,"(153,)",0.48501545806880836
6,48,0.0019273543071615107,118,"(152,)",0.48694281237596987
6,49,0.0015005874316766366,53,"(151,)",0.48544222494429323
6,50,0.0018525645077922537,61,"(150,)",0.483589660436501
6,51,0.0011680226630884638,57,"(149,)",0.4824216377734125
6,52,0.001966582439238862,114,"(148,)",0.4843882202126514
6,53,0.0014962105551473703,57,"(147,)",0.482892009657504
6,54,0.001661014078866152,41,"(146,)",0.48123099557863785
6,55,0.0015414363722242586,61,"(145,)",0.4796895592064136
6,56,0.0015889169598590769,60,"(144,)",0.4781006422465545
6,57,0.0023391311253270763,57,"(143,)",0.47576151112122744
6,58,0.0007933789759608234,60,"(142,)",0.4749681321452666
6,59,0.0019580669331487055,60,"(141,)",0.4730100652121179
6,60,0.0014989284908475953,59,"(140,)",0.4715111367212703
6,61,0.0013051315425693932,57,"(139,)",0.4702060051787009
6,62,0.0019290748378881228,56,"(138,)",0.4682769303408128
6,63,0.0014101593890297748,40,"(137,)",0.46686677095178303
6,64,0.0020605152672193983,55,"(136,)",0.46480625568456363
6,65,0.0016216248838986091,71,"(135,)",0.463184630800665
6,66,0.0022507535806138845,37,"(134,)",0.46093387722005114
6,67,0.0023163179143448898,93,"(133,)",0.463250195134396
6,68,0.0022075872334913482,38,"(132,)",0.4610426079009047
