Bands,C,Gamma,Kernel,Train_Score,Test_Score,Train_Kappa,Test_Kappa,DR_Train_Score,DR_Test_Score,DR_Train_Kappa,DR_Test_Kappa
30,1,0.5,rbf,0.8652452619843924,0.8086560364464692,0.8449518926227162,0.778742600208287,0.6432552954292085,0.6088512853888708,0.5794110468888585,0.5403361028722382
30,1,0.5,poly,0.9981884057971014,0.7035470224536283,0.9979329298578807,0.6520736611281874,0.7660256410256411,0.604620891636837,0.7295396359155979,0.5523572581596567
30,1,0.1,rbf,0.774386845039019,0.7237227465017898,0.7379670579835595,0.677268492220729,0.5539297658862876,0.5414904002603319,0.45848712880100695,0.44484429227233635
30,1,0.1,poly,0.9382664437012264,0.812886430198503,0.929429061373981,0.7835385540195328,0.5610367892976589,0.549625772860397,0.46812660866265343,0.45540696274822146
30,1,0.05,rbf,0.7203177257525084,0.6684022128213473,0.6724760933799688,0.6093630260581666,0.5489130434782609,0.5333550276602669,0.4520501748889567,0.4346206488821692
30,1,0.05,poly,0.8638517279821628,0.8106085258704848,0.8434500793026458,0.7810222356304894,0.5188127090301003,0.5017897819720143,0.4138564493873008,0.3951100055259259
30,1,0.005,rbf,0.5291248606465998,0.5105759843800846,0.4275593048056332,0.4072781364150102,0.5047380156075808,0.4874715261958998,0.3946965040764794,0.37558756674893723
30,1,0.005,poly,0.4527591973244147,0.4406117800195249,0.32500958227324717,0.3128486496808591,0.24122073578595318,0.2356003904978848,0.0,0.0
30,1,scale,rbf,0.778288740245262,0.7289293849658315,0.7426438614177568,0.6835012076689917,0.6727982162764772,0.6277253498210218,0.6159501100346344,0.5629160628886481
30,1,scale,poly,0.9445373467112598,0.8099576960624797,0.9366293589381922,0.7802177184762377,0.8014214046822743,0.6225187113569801,0.7715342712110147,0.5672484631995848
30,5,0.5,rbf,0.9492753623188406,0.8532378782948259,0.9420232249004059,0.8310901978487301,0.7374581939799331,0.6671005532053368,0.6947978682510215,0.6122598824622927
30,5,0.5,poly,1.0,0.6967133094695737,1.0,0.644279492448859,0.8131270903010034,0.6277253498210218,0.7852770643105838,0.5732058438610079
30,5,0.1,rbf,0.8694258639910813,0.8145135047185161,0.8498211968853349,0.7851715232964185,0.6095317725752508,0.5919297103807354,0.530658590703539,0.5122649442619895
30,5,0.1,poly,0.9672519509476031,0.7862024080702896,0.9626212447274457,0.7516778061226687,0.6383779264214047,0.6052717214448422,0.5708152073092592,0.5351921330229584
30,5,0.05,rbf,0.8320791527313266,0.7770907907582167,0.8062608771401063,0.7407087097769952,0.5681438127090301,0.5558086560364465,0.47705387770866015,0.46350543369824015
30,5,0.05,poly,0.9225195094760312,0.8177676537585421,0.9113219270694097,0.7898719521524242,0.5536510590858417,0.5411649853563293,0.45814611924655935,0.4445223609963016
30,5,0.005,rbf,0.6153846153846154,0.5860722421086886,0.5411186618129595,0.505944306787405,0.520345596432553,0.5021151968760169,0.41620323370351875,0.39589515687203647
30,5,0.005,poly,0.5238294314381271,0.506996420436056,0.4208503439094873,0.4025879584824106,0.24122073578595318,0.2356003904978848,0.0,0.0
30,5,scale,rbf,0.8736064659977704,0.8167914090465344,0.8546669031189054,0.7878843013081885,0.7585005574136009,0.6840221282134722,0.7203980759011266,0.6322846297574733
30,5,scale,poly,0.9707357859531772,0.7712333224861698,0.9665975962575547,0.7337093640094292,0.8407190635451505,0.6085258704848682,0.8173525954628793,0.5521990983704554
30,10,0.5,rbf,0.9700390189520625,0.8516108037748129,0.9657729386189685,0.8291142412725628,0.7643534002229655,0.6827204685974617,0.7272163970096126,0.6314825185198123
30,10,0.5,poly,1.0,0.6967133094695737,1.0,0.644279492448859,0.8315217391304348,0.6244712007809957,0.8066989181821439,0.5705664067797924
30,10,0.1,rbf,0.9011984392419174,0.8301334201106411,0.8866901686163295,0.8037049827005033,0.6500836120401338,0.6101529450048813,0.5875934749864793,0.5437520766263183
30,10,0.1,poly,0.9763099219620959,0.7533355027660267,0.9729562513629447,0.7120800512817089,0.6608138238573021,0.6088512853888708,0.6014993298007654,0.5455985784893422
30,10,0.05,rbf,0.8664994425863991,0.812886430198503,0.8463916034002326,0.783240911936909,0.5974080267558528,0.5815164334526521,0.5143991336161863,0.4968522374151564
30,10,0.05,poly,0.943561872909699,0.8089814513504718,0.9355081774454015,0.7790280547301089,0.5675863991081382,0.5554832411324439,0.47629560352604117,0.462999895867687
30,10,0.005,rbf,0.6998327759197325,0.6485519036771884,0.6470039176660732,0.5842492129604749,0.5489130434782609,0.5330296127562643,0.45213580766263695,0.43430861295669443
30,10,0.005,poly,0.5384615384615384,0.5167588675561341,0.4402530375576129,0.41565116843387795,0.3605072463768116,0.36121054344288966,0.17999576634349657,0.18569972221749753
